Retweet Count,Mention Count,Follower Count,Verified,Bot Label,Location,Hashtags,Account Year,Account Month,Account Day
24,1,3549,False,0,24995,15395,2023,2,21
98,4,4602,True,0,4806,33010,2020,7,29
73,3,6070,True,1,11101,19421,2022,11,8
18,0,2492,True,1,9635,17477,2022,11,1
59,3,2332,False,0,19266,23116,2021,4,5
27,2,8062,False,0,1708,4710,2022,5,10
39,1,1519,True,1,14454,19421,2020,4,3
88,2,9688,True,1,3964,17273,2021,8,13
44,0,3372,True,1,19662,5686,2023,1,8
45,0,6973,True,1,15842,27786,2022,2,11
45,1,3190,False,0,13498,5697,2022,9,6
83,5,3873,False,1,4051,19421,2023,3,18
7,0,2609,True,0,14837,17416,2020,2,19
13,2,4113,True,0,12281,19421,2020,4,30
0,2,6671,False,0,1601,23614,2021,10,18
74,1,2049,True,1,8575,33235,2022,6,28
40,5,190,True,0,22747,10146,2020,3,25
4,1,2268,True,0,13790,19421,2020,5,3
45,1,2565,False,1,20893,19421,2022,1,14
36,0,7594,True,0,19155,19655,2020,12,18
47,1,7060,True,0,5403,26641,2021,8,9
92,2,8008,True,1,11703,7493,2021,6,26
87,1,9559,True,1,3900,18686,2022,8,2
21,4,2178,True,1,18932,2431,2023,5,17
0,0,2939,False,0,11453,10960,2022,2,19
61,3,2861,True,0,15500,1520,2021,7,16
34,2,3407,True,1,11935,2782,2020,8,21
87,5,7514,True,0,17261,18412,2022,2,13
84,0,7164,True,0,19756,9280,2022,7,29
35,1,8154,False,1,25016,8240,2020,1,28
62,3,9530,False,1,11812,5841,2020,11,27
86,4,8784,False,1,15229,12401,2022,9,1
14,0,5712,False,1,11690,22820,2022,5,4
63,1,9204,True,0,10751,19421,2023,1,8
56,1,8199,True,1,3747,13207,2022,12,22
66,0,3445,True,0,13033,7864,2021,7,27
36,0,940,True,0,16298,26732,2022,4,21
18,1,8217,True,1,10844,32697,2020,7,19
41,0,9170,True,1,7641,19421,2021,5,25
87,3,2265,True,0,17852,22085,2023,3,29
58,1,1232,True,1,7057,6155,2021,5,23
33,5,7523,True,0,12093,34102,2021,6,27
60,2,5500,False,1,13346,4728,2022,10,10
15,4,1923,False,0,19859,923,2022,10,6
69,4,8482,False,0,10695,19421,2023,3,28
5,5,1588,False,0,17775,12172,2021,5,11
26,1,9358,True,0,15526,13145,2021,4,25
68,5,8751,False,1,17867,26716,2020,6,11
36,4,2464,True,0,8393,16682,2021,5,14
25,1,9600,True,0,24492,24259,2021,10,22
76,3,629,True,0,24965,25575,2023,4,11
7,3,3136,True,1,3209,14286,2020,8,27
60,0,4866,False,1,12887,19421,2022,5,5
14,3,4998,False,1,16604,1264,2020,8,22
9,5,7134,True,0,23878,247,2020,2,18
62,2,3876,False,1,19870,33908,2020,12,1
35,4,5989,False,0,7434,23930,2022,9,3
58,2,1461,False,1,6356,51,2022,11,14
4,5,4185,True,0,22557,19421,2021,11,29
15,5,3326,False,0,7533,19421,2022,5,9
16,0,7699,False,1,20438,33853,2021,2,14
24,5,2482,True,1,17416,28998,2020,6,11
0,0,7249,True,1,2943,4447,2021,8,30
90,4,1592,True,1,13810,7310,2023,3,29
94,4,8292,True,0,22979,19421,2020,5,20
43,0,1342,True,0,10507,31940,2023,3,5
29,2,4986,True,0,23227,97,2022,2,28
15,4,9792,False,0,9750,33888,2022,2,27
68,0,9239,False,0,23521,149,2020,3,23
71,4,8220,False,1,2821,25648,2020,6,3
80,1,3978,False,1,22878,19421,2022,3,3
68,3,409,True,0,18530,14009,2021,3,1
78,3,3907,True,0,12196,387,2023,4,29
36,0,9356,True,1,10319,958,2023,1,18
3,5,2781,False,1,22036,29552,2022,11,20
55,2,1688,True,1,2205,19421,2022,6,1
96,1,6354,False,0,6072,8650,2022,2,6
37,5,1622,False,0,11896,8027,2020,3,28
94,0,7429,False,0,22449,14713,2021,10,2
27,0,3565,False,1,24546,12603,2021,12,31
47,5,1120,True,0,10441,28609,2021,6,2
63,2,8577,True,0,6069,33843,2020,11,2
93,4,956,True,0,26,19421,2021,12,26
26,1,523,False,0,10450,21841,2021,5,7
88,3,4829,False,1,24568,7038,2020,1,21
29,3,5047,False,1,4272,34211,2021,6,17
83,3,9487,False,1,18517,10384,2020,2,15
1,0,7152,False,1,2455,219,2021,7,14
92,3,9524,False,0,2504,23114,2020,5,23
1,2,6323,True,1,16545,22661,2022,7,22
62,0,8691,False,1,9696,18537,2021,1,20
86,5,2152,True,1,15533,24236,2022,10,4
7,0,9168,True,1,19413,14032,2020,8,10
80,4,4503,False,1,21472,18422,2022,9,14
7,3,7828,True,0,20536,3095,2022,6,23
99,3,7228,True,0,22426,4154,2023,2,5
22,4,9153,True,1,7394,19421,2020,5,1
2,0,9282,True,1,2729,33092,2020,5,26
53,0,2115,False,1,4108,33606,2022,8,8
51,5,1292,True,1,24931,13786,2020,12,14
64,4,2191,False,0,19561,19421,2022,10,20
39,1,3145,True,0,19421,19268,2020,5,27
1,3,6662,False,1,2614,19421,2023,4,30
40,1,9844,False,1,17704,32565,2022,3,19
10,2,3499,True,0,11298,25035,2022,3,2
24,0,70,True,1,10730,19421,2022,10,25
10,5,3827,False,1,14166,17410,2020,7,26
99,4,830,False,0,2442,34141,2021,3,26
64,5,6152,True,0,8106,19421,2022,6,27
97,5,4237,True,1,4551,3768,2020,11,2
51,1,3926,True,1,24266,2762,2022,7,24
8,5,6484,False,1,18104,19421,2023,1,14
65,4,4067,False,1,8528,15131,2022,9,27
22,3,1256,False,0,9693,19421,2021,9,20
26,4,2138,False,1,24052,11996,2021,11,13
75,2,4590,True,0,24763,8190,2023,1,5
57,5,6984,False,1,18532,15013,2021,3,12
27,0,3881,False,1,24376,24047,2022,2,23
29,5,5701,False,1,20154,19421,2022,4,5
57,3,2945,False,1,2967,12960,2020,8,2
88,1,4764,False,0,7042,159,2023,1,17
21,5,2700,True,0,2934,4424,2022,3,10
40,1,1994,True,0,21858,19421,2022,10,12
46,0,3926,False,1,7005,31660,2021,4,13
5,1,8277,True,1,23026,9310,2021,5,18
14,2,5740,True,0,21826,11155,2021,12,19
46,5,938,False,1,3294,15141,2022,2,25
86,3,840,True,0,1439,5065,2022,1,26
14,2,3922,True,0,23954,925,2022,4,28
32,5,2359,True,0,25024,1900,2022,5,13
86,3,6854,False,1,7767,1724,2021,3,7
45,4,1081,False,1,9025,19421,2021,1,22
9,5,1046,True,0,16343,26097,2020,7,4
97,5,308,True,0,1519,10667,2020,6,18
86,4,9532,False,0,434,24040,2021,5,30
64,2,8447,True,1,9577,18676,2021,2,12
94,0,3549,False,0,12271,6034,2020,9,25
89,3,5738,False,0,24902,27696,2022,8,6
4,3,5252,False,0,913,20515,2021,7,20
3,1,2262,True,0,10993,8489,2021,4,5
99,0,5608,True,0,18321,24927,2022,5,15
91,1,3027,True,1,12246,158,2020,6,14
54,0,3408,True,0,1430,7642,2020,3,9
61,3,2788,False,0,22338,19421,2020,12,2
5,1,4154,True,0,6253,6493,2022,9,17
49,3,5763,True,0,12239,20923,2021,7,9
78,1,6610,True,0,15427,17253,2023,3,14
78,1,9574,False,0,5272,33717,2022,6,22
25,3,8102,True,0,19265,6329,2022,12,10
81,5,5309,False,0,8484,21848,2020,4,25
25,4,539,False,1,13136,24332,2022,8,10
27,0,7353,True,0,2116,9831,2022,2,3
45,4,2744,False,1,18840,25101,2021,4,4
14,3,2536,True,0,6886,16880,2021,4,10
18,5,5845,True,1,16481,32600,2021,9,15
54,3,3472,True,1,20942,6597,2021,5,14
28,5,230,False,0,9134,19421,2021,5,29
55,1,3455,False,0,12526,27781,2022,11,5
49,0,5315,False,1,14902,17791,2023,5,2
79,2,3817,True,0,19501,10899,2020,1,18
4,2,8279,False,1,7329,9705,2020,10,5
30,4,1830,False,0,18716,19421,2020,1,13
3,4,9841,True,1,640,30225,2022,2,1
23,3,3478,False,1,2747,7365,2021,6,29
82,2,9229,False,0,5239,23286,2021,1,31
61,1,2724,False,1,4087,11863,2020,1,27
92,2,6059,True,1,21540,15300,2021,4,14
39,3,8135,False,1,7909,565,2020,4,28
43,4,3958,False,0,16868,21443,2020,6,22
14,3,1485,True,0,20976,2807,2022,3,8
85,5,2531,False,1,8372,24592,2022,12,6
60,0,4453,False,0,8098,28973,2022,4,11
87,1,3671,False,1,11683,26764,2022,9,11
5,5,9030,True,1,10859,29221,2020,2,9
47,1,3919,False,0,9056,882,2023,3,5
8,1,6337,False,1,7114,9942,2023,2,22
8,1,6768,False,1,4691,11429,2021,7,19
54,1,6340,True,0,14821,498,2020,12,7
54,4,8371,True,0,5303,24671,2021,5,8
28,2,9838,True,0,4497,9550,2022,2,1
50,2,7685,False,0,21096,29926,2020,10,4
93,1,9313,True,1,10756,19421,2022,4,29
64,5,1022,False,1,24925,19421,2021,4,22
82,5,6472,False,1,10932,22452,2022,1,15
70,2,8199,False,1,10189,29297,2022,8,21
56,4,8522,True,1,15493,17130,2022,4,13
32,2,9279,False,1,18878,4794,2022,3,6
27,0,7262,False,0,20378,24224,2020,11,29
28,2,889,False,0,9080,31379,2020,11,12
90,1,8874,False,0,1359,29616,2022,8,29
58,1,3058,True,0,11003,3858,2020,8,24
97,3,7600,True,0,7671,19421,2020,6,14
24,0,711,True,0,7860,8081,2022,5,1
6,3,6519,False,1,18347,33809,2021,1,7
90,1,8056,True,1,14126,1538,2021,7,30
34,3,7795,False,1,7229,6096,2023,2,12
27,1,6334,True,0,21291,27893,2022,7,8
0,0,3745,True,0,9180,25690,2022,6,17
68,5,8014,True,1,551,10262,2020,10,10
17,5,436,True,1,18468,12580,2020,1,25
19,0,7599,True,1,20755,14289,2020,4,12
20,3,4196,True,1,7900,3537,2020,11,19
72,5,2758,True,1,5119,25473,2021,10,1
78,4,900,True,0,2738,19421,2020,4,11
41,3,3258,True,1,14159,12024,2022,3,12
84,2,7831,False,1,15354,14935,2021,5,3
55,3,5409,True,1,18904,16007,2023,5,6
71,1,1044,False,1,17799,12968,2021,2,16
91,2,5082,True,0,15298,7362,2022,2,10
95,5,403,True,1,23773,29777,2023,1,3
31,0,7652,True,1,8989,20140,2021,5,31
69,1,5826,True,0,2823,11835,2022,11,20
20,3,5976,True,1,19819,14827,2022,7,22
80,0,502,False,0,19906,21603,2022,5,13
13,2,7053,False,0,15909,18665,2023,2,18
82,2,2920,False,0,12793,27352,2023,1,26
22,1,469,True,1,19428,24163,2022,9,7
35,1,2265,True,1,22257,26608,2022,4,27
0,4,6271,False,0,6022,7347,2020,10,30
24,2,4300,True,0,10920,14084,2020,6,9
37,3,6115,True,0,17079,22341,2022,9,29
18,0,3148,False,0,2512,19421,2023,2,14
43,1,5174,False,1,18429,26000,2020,3,15
71,0,3628,False,1,6148,8457,2020,12,2
84,2,4078,True,1,7388,28934,2021,8,17
78,1,2641,True,1,16963,27482,2021,12,22
36,3,705,False,0,22023,19876,2020,1,12
45,0,2705,False,0,20532,31327,2022,12,14
71,2,3417,True,0,683,13390,2022,8,21
53,0,9095,True,1,10953,16655,2020,12,8
24,2,3097,True,0,16069,23362,2021,3,23
36,1,1867,True,0,25000,19421,2022,1,18
32,1,5198,True,1,7402,7421,2022,4,1
63,1,790,True,1,8072,19421,2020,9,13
74,4,1708,True,0,17891,20905,2020,11,13
31,3,5898,True,0,22338,4203,2020,8,14
68,2,6533,True,0,3707,29071,2020,11,4
94,2,5877,False,0,18223,19421,2021,11,12
34,0,5388,True,1,14538,23385,2020,1,1
74,0,9568,True,1,1847,19421,2021,6,16
56,2,5173,True,0,20735,19421,2023,1,8
61,2,6526,False,0,331,25743,2020,9,9
23,5,3173,False,1,13041,31836,2022,3,4
95,4,5011,False,0,11888,19309,2020,5,19
68,3,1005,False,1,3211,24356,2021,9,3
48,4,3925,False,0,13923,19421,2020,8,18
25,4,8265,True,0,9126,3882,2023,5,22
42,1,8706,False,0,15350,16650,2021,10,4
62,2,4789,False,1,15363,19421,2022,3,26
59,5,8168,True,1,1443,19710,2022,10,14
27,1,7932,True,1,20176,19421,2021,10,9
65,4,448,True,0,18423,24894,2020,8,28
0,5,9119,True,1,9656,32343,2021,1,14
68,3,8529,False,1,6836,20649,2022,6,13
97,1,314,False,1,318,21736,2022,12,1
93,5,4282,True,0,3822,31162,2021,12,29
44,2,2435,False,1,17852,19421,2021,8,7
7,3,6198,False,1,20022,20883,2022,3,15
66,2,3397,False,0,24696,6918,2023,4,21
40,1,1036,False,1,18699,23602,2021,9,10
49,2,2005,True,1,11668,17642,2020,8,1
32,0,9235,True,1,22448,12116,2020,10,25
26,4,1174,True,1,23066,17827,2020,6,4
60,3,5104,True,0,422,726,2020,7,23
43,0,266,True,0,8663,19421,2020,4,21
4,1,6576,True,1,18728,6117,2020,5,11
81,2,9378,True,0,16356,9628,2023,5,30
2,3,8532,True,1,14106,24443,2020,5,9
2,3,6304,True,0,5334,12327,2022,1,29
44,5,7876,True,1,6313,1659,2022,8,23
55,4,9493,False,0,25077,26638,2022,11,21
92,5,872,True,0,2548,23011,2022,7,4
67,5,1852,True,0,14269,19421,2021,5,29
67,3,8749,True,0,14767,12691,2020,6,28
59,5,2908,True,1,6671,28089,2021,8,15
74,3,8133,True,1,2266,19421,2020,4,30
18,1,5667,True,0,9619,5063,2020,3,30
18,5,1567,False,1,16248,16463,2020,1,20
30,1,3168,True,1,16665,6224,2021,5,23
40,2,7807,False,0,6345,19421,2020,10,3
40,0,2547,True,1,451,22484,2021,5,17
21,1,2370,True,0,14457,8582,2022,9,3
72,3,1181,False,1,8599,4534,2020,1,8
9,4,2057,False,0,9796,19421,2020,5,16
76,3,3377,False,0,6062,2239,2021,10,12
10,2,3567,True,1,19252,21176,2021,8,24
19,3,4941,False,0,7708,19421,2022,6,5
38,1,5845,False,1,23624,10059,2023,3,18
59,4,3197,True,1,2997,28021,2022,8,31
54,5,7021,True,1,14967,19421,2020,8,10
15,5,8877,False,1,2936,15125,2020,11,26
100,5,8080,False,0,5949,32328,2023,5,23
12,4,3416,False,1,17027,4901,2020,10,10
89,1,1534,True,1,999,2511,2021,2,15
59,2,1218,True,1,10213,2324,2020,10,28
0,4,5391,False,1,15107,23585,2022,12,9
44,1,3472,False,1,13001,21918,2021,3,27
66,1,9112,False,0,22360,20821,2020,4,26
63,1,4650,True,1,10417,4850,2020,8,8
91,4,6192,True,0,9271,22424,2020,2,24
3,0,9246,False,1,7367,6780,2020,3,8
83,5,2655,False,1,16448,32271,2023,3,23
58,2,8655,True,0,11514,31547,2020,8,25
64,5,4467,False,0,23368,9879,2022,7,1
39,3,2096,False,1,14800,32478,2020,1,21
29,5,2983,True,0,2954,6884,2020,11,1
20,3,9476,False,0,24164,6030,2023,1,1
96,1,810,True,1,16046,30013,2021,4,4
97,1,2432,True,0,21900,24293,2020,12,9
28,5,3784,True,1,19197,19598,2022,1,24
69,4,8477,False,1,18411,18903,2021,1,22
55,1,37,True,1,12008,19421,2020,3,21
65,2,6898,False,0,16102,29691,2020,10,27
96,5,5033,True,0,5994,7147,2022,6,17
13,1,567,True,1,14692,31985,2021,3,26
73,3,8888,False,0,11467,11890,2020,6,3
63,4,1944,False,1,19513,25595,2023,2,18
58,2,5719,True,0,19824,16047,2022,4,2
52,4,7506,False,1,6614,19421,2023,5,27
82,1,4544,True,0,12529,31402,2022,1,24
53,5,1542,True,0,10995,19421,2022,8,5
92,2,3093,True,1,10670,10705,2023,4,3
43,4,2062,False,0,7890,22330,2022,9,1
5,3,4930,True,0,22130,15338,2020,2,6
47,4,1381,False,0,1724,17019,2020,8,23
31,0,3452,True,1,18798,4587,2021,5,6
46,4,6807,False,1,24211,8560,2023,3,24
0,4,6906,False,1,24067,2566,2021,2,24
90,0,3571,False,0,5689,27174,2022,8,5
71,2,7072,False,0,16381,14119,2021,5,14
44,2,5921,True,1,19489,8994,2022,7,1
28,3,5788,True,1,2532,19401,2020,2,17
80,2,1339,False,0,23769,31856,2021,2,4
4,0,473,False,1,14674,19421,2020,9,20
33,4,6104,True,0,17861,9197,2022,11,19
58,1,4469,False,0,23827,13394,2020,6,5
67,1,9747,False,0,2211,32923,2021,1,31
31,1,7733,True,0,4215,4347,2021,9,4
88,5,5922,False,1,18833,13559,2020,7,20
59,3,4796,True,0,22831,1154,2020,3,20
19,4,2079,False,0,12686,1065,2020,12,21
6,5,9714,False,0,19128,29491,2020,2,19
72,3,1977,True,1,20759,19421,2020,10,20
14,4,9976,True,1,2212,7110,2021,7,31
83,0,2115,True,1,10351,33282,2021,12,29
25,2,2665,True,0,12187,6027,2020,9,9
24,1,3967,True,1,8682,5749,2022,10,21
40,1,2431,True,0,8479,778,2021,5,29
29,4,6073,True,0,17084,25098,2022,3,19
61,5,6956,True,0,24112,30986,2021,1,14
38,2,6771,True,0,20486,7917,2022,3,27
40,0,9013,False,1,8025,28158,2020,11,30
90,3,5356,False,1,1368,8441,2020,1,6
45,4,5560,False,1,24843,9324,2020,10,12
80,4,4980,True,1,23331,100,2021,9,26
39,5,8669,True,0,12798,19421,2020,6,4
19,5,1925,False,1,7857,29597,2022,6,5
98,5,836,False,1,4398,13732,2020,9,11
35,4,5583,True,0,9436,32432,2021,1,11
14,5,5263,False,0,19264,13628,2022,11,27
26,5,7952,True,0,9658,9392,2022,6,8
72,3,8698,False,1,1062,13750,2022,2,11
33,0,2198,True,1,3686,12542,2023,1,5
55,1,7945,False,0,8985,7405,2020,3,12
79,1,9650,False,1,18050,19421,2021,12,30
66,2,6826,False,0,19244,19421,2023,2,17
89,3,8022,True,1,2657,17634,2020,7,4
47,4,9198,True,1,20578,22347,2021,4,22
31,4,1431,True,1,2189,19012,2020,7,8
71,3,4154,False,0,21156,19421,2022,2,13
2,3,7517,True,0,17787,32796,2021,4,11
29,0,4282,False,1,23782,3592,2022,6,30
40,0,7889,False,0,14071,19421,2021,9,1
14,4,6909,False,1,20513,791,2022,9,14
63,0,8222,True,1,10519,24023,2021,9,27
93,3,5744,True,1,6217,14562,2020,12,15
9,2,4655,False,1,166,4047,2021,9,29
28,3,9457,False,1,12825,11959,2022,12,5
3,1,5122,False,1,6147,21875,2021,12,10
55,0,4662,True,1,336,19421,2022,6,6
54,2,1580,True,0,13776,26798,2023,4,6
64,3,7053,True,1,16203,26757,2020,7,16
19,5,2310,False,0,2859,19421,2021,2,22
12,4,3236,False,1,5088,17861,2022,11,1
28,4,7983,True,1,9177,24003,2022,11,19
28,3,1068,True,0,21935,19421,2020,1,30
14,0,808,True,0,2941,32067,2023,4,12
17,1,1554,True,0,14286,14831,2022,6,30
95,4,2819,True,1,19929,19309,2023,2,27
82,5,5090,True,0,19702,10711,2020,5,1
58,1,8597,False,0,11421,13254,2021,1,16
77,0,4655,False,1,16718,14872,2022,5,21
52,4,6142,False,1,24939,19421,2020,1,4
5,3,8697,True,0,11518,3021,2022,10,24
37,5,467,True,1,19930,8166,2023,3,26
20,3,4440,True,0,13333,23534,2022,4,30
73,2,9235,False,0,9481,9371,2023,2,4
20,1,8261,True,1,4042,31448,2021,12,19
71,5,5760,True,1,18043,20273,2020,6,6
87,4,5684,False,0,20863,10600,2021,2,14
39,5,6916,False,1,5036,17833,2020,10,31
88,2,8244,False,0,21192,3491,2020,3,17
75,3,7410,True,0,16924,21893,2021,5,5
97,4,5823,True,0,424,19421,2021,9,26
55,3,8207,False,1,23707,19421,2021,4,25
66,5,4386,True,1,19833,822,2021,11,8
52,2,5436,False,1,5322,18701,2022,12,31
21,0,5477,False,1,18055,19421,2020,11,21
72,2,5943,True,0,12968,26843,2022,5,1
24,2,8858,True,1,10903,25706,2020,2,18
54,4,4398,True,0,22261,12568,2020,4,29
76,0,2732,True,1,1284,16946,2022,2,10
32,3,9246,False,1,2587,13969,2021,6,12
61,0,6946,True,0,11377,8995,2022,9,3
84,5,7691,True,0,12080,28670,2021,4,29
96,3,7461,True,1,9286,19421,2021,2,7
43,1,6895,True,1,1422,3361,2022,3,29
70,2,445,False,0,17841,23803,2020,9,24
64,1,9102,False,1,11307,4823,2021,10,6
39,3,1212,True,1,24696,9944,2020,2,19
46,0,1663,False,0,12968,19421,2021,12,30
44,4,8762,False,0,16470,23142,2023,4,21
14,1,2718,True,1,5134,18351,2021,11,26
75,5,1094,False,1,16680,23414,2023,5,3
16,1,5017,True,0,20048,18428,2022,7,27
82,2,3047,True,1,12265,23659,2022,2,18
36,2,8714,False,1,1385,19042,2020,3,23
92,1,6063,True,0,23219,31079,2022,2,10
2,0,1211,True,0,11662,23757,2021,1,23
48,0,5827,False,0,14088,8824,2022,1,4
75,1,6996,False,0,11481,19421,2023,4,1
86,1,7833,True,1,21517,8713,2020,2,21
15,3,9300,True,0,25022,33318,2022,2,14
54,0,1696,True,0,7952,2655,2020,2,29
64,2,1796,False,1,10471,9093,2022,5,25
63,0,3649,True,0,11893,6100,2020,2,1
41,5,5842,False,0,5874,19018,2021,3,27
96,3,4672,False,0,9635,32234,2023,1,14
90,0,2259,False,0,10610,25368,2020,6,22
77,4,2082,False,1,11516,19421,2022,8,20
25,2,6967,False,1,10448,16498,2020,7,22
8,2,7287,True,1,18324,16414,2022,1,19
56,5,6553,True,1,11473,1719,2023,4,21
74,3,3738,False,1,8172,19421,2022,7,11
28,0,9506,False,0,24045,19421,2022,3,24
86,0,8446,False,0,21214,21252,2023,5,26
95,2,8553,True,0,11423,24589,2021,9,9
37,4,507,False,0,1543,8151,2021,1,20
63,3,4946,True,0,21061,22103,2020,7,30
8,3,8762,True,1,10001,16198,2023,2,10
21,4,1883,False,0,19185,19421,2023,5,1
44,2,1742,True,1,7506,19421,2022,3,24
51,3,4892,False,1,7572,17737,2021,4,1
90,4,8999,True,0,8858,10332,2023,5,8
68,5,2422,False,0,773,3258,2020,3,29
97,4,4270,True,1,15651,19421,2022,9,5
48,1,9977,False,1,24450,19421,2022,11,17
27,4,3015,True,1,24528,15021,2021,7,30
67,4,7017,False,0,7236,29616,2020,2,29
36,3,1407,False,0,13360,21173,2020,10,24
6,0,3678,False,0,21258,18285,2020,3,31
86,3,8816,False,1,24127,22560,2021,12,11
74,5,9972,True,0,21103,5214,2020,9,25
61,3,2117,True,0,1271,28604,2021,12,4
12,1,2420,True,0,24933,5164,2022,5,9
5,3,973,True,0,18944,22071,2021,6,23
73,2,5713,True,0,11732,16519,2020,5,5
93,3,1910,True,1,1337,4152,2020,5,10
8,1,2127,True,1,3234,28384,2023,1,29
38,0,2029,False,1,11197,7231,2020,5,11
21,3,8209,False,1,4238,19421,2021,11,10
66,1,1065,True,0,12936,1134,2021,10,24
39,1,1438,True,1,20042,12725,2022,5,5
90,2,4212,True,1,14858,19421,2022,4,19
72,4,5113,True,1,18287,22358,2022,9,18
51,1,5690,False,0,7705,18271,2022,1,13
88,2,3637,False,1,19799,419,2021,5,8
2,0,1722,False,0,18949,19421,2021,12,8
13,3,7815,True,1,426,711,2021,5,14
57,2,4433,False,0,23888,9370,2021,9,11
23,2,9962,True,0,16098,10529,2023,5,8
86,4,9201,True,1,19557,5966,2023,2,26
40,4,9241,False,0,1715,32572,2021,2,2
12,3,6051,False,1,3367,22251,2020,5,28
2,3,3567,False,1,161,188,2022,1,20
5,4,4731,True,1,1483,14268,2020,10,9
34,5,8150,True,1,11354,25078,2023,3,9
19,5,570,True,0,9625,26595,2020,1,31
8,2,8198,True,0,20884,1019,2021,9,9
77,3,1302,True,1,13834,23692,2022,4,24
29,0,6142,False,0,7688,22376,2021,10,30
24,3,3497,True,1,355,13957,2021,8,6
8,0,4693,True,1,169,9264,2021,6,30
48,4,5640,False,0,23735,10374,2022,4,15
1,2,97,False,0,10949,412,2022,6,4
65,5,6067,True,0,14800,3472,2021,5,27
56,4,3670,False,0,20516,33543,2021,4,9
78,2,155,True,0,23946,22989,2023,1,8
18,0,7297,True,1,10514,8552,2023,5,26
69,2,9731,True,0,311,15389,2020,10,30
87,3,6465,True,1,21184,5373,2022,6,14
88,0,2636,False,0,6737,18328,2023,2,11
11,1,8389,False,1,22354,19139,2020,3,24
31,0,303,True,1,17745,31587,2022,12,22
51,5,2480,True,1,20509,19421,2021,8,16
4,5,9803,True,0,6669,34007,2022,3,20
43,0,3007,True,1,13188,19421,2021,5,23
63,5,9167,True,0,16393,10952,2022,6,16
86,0,6344,False,0,2048,33317,2020,3,20
26,4,1083,False,0,1494,30387,2023,3,29
0,3,5358,False,1,20828,1092,2020,2,28
69,1,6354,True,1,519,30249,2020,5,5
21,1,9665,False,0,712,19421,2021,1,12
36,4,6151,True,1,6299,33740,2022,5,13
51,2,8523,True,0,13664,31871,2020,11,27
40,0,6802,False,0,7153,19421,2021,9,9
57,2,7638,True,1,7627,31180,2021,8,15
10,2,7227,True,1,863,12140,2021,12,13
61,3,7639,False,0,2663,19959,2020,5,11
74,5,6018,True,0,20483,33102,2022,10,13
44,5,7884,True,1,12999,14211,2021,1,28
51,4,206,False,0,22430,19254,2020,9,11
0,1,5590,True,0,4602,23700,2022,2,14
24,3,7098,False,1,8739,1788,2022,12,21
61,5,8083,False,0,302,19421,2021,10,1
37,0,8030,True,0,24019,7887,2020,8,15
97,5,1463,True,0,11377,6071,2021,2,5
83,0,7361,False,0,10351,20345,2021,7,17
73,1,3329,True,1,19786,33166,2020,5,20
27,1,2520,False,1,18077,19421,2022,12,20
100,4,1039,True,0,10905,19988,2021,9,13
78,2,6744,False,0,3398,20573,2022,5,26
89,3,8838,True,1,23982,866,2020,5,28
82,1,9411,True,0,260,28562,2021,3,11
48,1,461,False,1,23097,26888,2021,3,19
7,0,5291,True,0,17242,19421,2021,5,30
15,0,4583,True,0,11151,6421,2020,10,28
7,2,1417,True,1,16471,4221,2020,1,31
29,4,5590,False,0,18994,22298,2021,4,22
30,5,4401,True,0,6514,11855,2021,5,1
49,2,5483,True,1,14634,11386,2020,4,22
88,5,8473,False,1,20089,19421,2021,11,24
74,1,5835,False,1,15551,32503,2021,10,12
22,3,666,False,0,2568,31302,2021,4,15
23,4,8719,True,0,7457,19421,2022,12,16
48,4,8556,False,1,20489,33793,2022,11,9
59,5,3426,False,0,11830,18906,2021,11,9
5,0,4772,False,0,21891,27304,2022,4,30
81,0,7152,False,1,5324,1077,2021,3,17
96,4,8163,False,0,428,30606,2020,12,17
100,3,2852,True,1,22887,19421,2020,9,3
1,1,1938,False,1,24300,32715,2021,7,4
31,5,2928,False,0,10556,19421,2022,12,28
62,3,5720,False,0,7288,19421,2020,10,2
29,1,2531,False,1,16751,12299,2023,2,17
85,2,8695,False,0,19442,30380,2020,8,2
82,0,6372,False,1,16210,11041,2020,11,15
27,4,6459,True,0,23310,22270,2020,9,19
46,1,5230,False,0,8869,26083,2020,1,4
68,5,3331,True,0,1498,24028,2020,1,7
69,4,1419,False,0,15791,19421,2021,9,10
58,3,801,False,1,20832,30149,2021,5,30
53,0,3257,True,1,9581,10512,2020,8,20
3,5,6525,True,1,17283,19421,2022,5,6
15,5,897,False,0,15540,19421,2022,3,11
2,0,6220,True,0,13180,20127,2021,11,18
39,4,1055,False,1,3596,33479,2021,11,8
83,4,6429,False,0,14061,3856,2020,12,22
84,4,2593,True,0,1973,28730,2021,10,4
72,2,9952,True,1,5938,33155,2020,11,26
45,0,7322,False,0,21661,19421,2020,2,18
98,4,2825,True,1,17598,19421,2023,2,3
25,5,4869,True,1,7321,10765,2020,11,24
46,2,3069,False,1,762,9322,2023,5,20
56,5,8838,False,1,24848,32653,2023,1,17
97,5,6575,True,0,25049,22622,2022,3,17
41,4,1340,True,0,20303,25072,2021,1,16
80,1,4381,False,1,2209,2702,2021,8,23
70,0,9279,False,1,2714,14432,2022,2,16
60,3,3400,False,0,16248,18170,2021,4,16
9,0,6696,False,0,13145,3666,2021,5,2
5,3,3744,True,0,17093,4901,2020,10,23
23,0,7428,True,0,22200,19421,2020,10,24
12,5,2596,False,0,7014,4031,2022,2,23
40,1,9183,False,1,20648,23042,2021,1,8
